support,itemsets,length,antecedents,consequents,confidence,lift,case_count,pt,final_outcome
0.0008383635144198525,"frozenset({'Hepatic cytolysis', 'PREDNISOLONE', 'LEVETIRACETAM'})",3,"frozenset({'PREDNISOLONE', 'LEVETIRACETAM'})",frozenset({'Hepatic cytolysis'}),0.2173913043478261,64.82608695652175,5,Hepatic cytolysis,Moderate
0.0008383635144198525,"frozenset({'Product prescribing error', 'PHENOBARBITAL', 'BACLOFEN'})",3,"frozenset({'PHENOBARBITAL', 'BACLOFEN'})",frozenset({'Product prescribing error'}),0.10638297872340426,63.4468085106383,5,Product prescribing error,Moderate
0.0008383635144198525,"frozenset({'Product prescribing error', 'CLOBAZAM', 'BACLOFEN'})",3,"frozenset({'CLOBAZAM', 'BACLOFEN'})",frozenset({'Product prescribing error'}),0.10638297872340426,63.4468085106383,5,Product prescribing error,Moderate
0.0008383635144198525,"frozenset({'Anorectal malformation', 'LAMOTRIGINE', 'CLOBAZAM'})",3,"frozenset({'LAMOTRIGINE', 'CLOBAZAM'})",frozenset({'Anorectal malformation'}),0.05319148936170213,63.4468085106383,5,Anorectal malformation,Serious
0.0008383635144198525,"frozenset({'CANDESARTAN', 'AZATHIOPRINE', 'Hypothyroidism'})",3,"frozenset({'CANDESARTAN', 'AZATHIOPRINE'})",frozenset({'Hypothyroidism'}),0.0847457627118644,63.17796610169491,5,Hypothyroidism,Moderate
0.0015090543259557343,"frozenset({'Purpura', 'GABAPENTIN', 'CEFTRIAXONE'})",3,"frozenset({'GABAPENTIN', 'CEFTRIAXONE'})",frozenset({'Purpura'}),0.09278350515463916,61.48453608247422,9,Purpura,Moderate
0.0008383635144198525,"frozenset({'Product use issue', 'MELATONIN', 'BACLOFEN'})",3,"frozenset({'MELATONIN', 'BACLOFEN'})",frozenset({'Product use issue'}),0.11627906976744186,57.7906976744186,5,Product use issue,Moderate
0.0011737089201877935,"frozenset({'GABAPENTIN', 'DULOXETINE', 'Cholestatic liver injury'})",3,"frozenset({'GABAPENTIN', 'DULOXETINE'})",frozenset({'Cholestatic liver injury'}),0.10447761194029852,56.645861601085485,7,Cholestatic liver injury,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'Product use issue', 'PHENOBARBITAL'})",3,"frozenset({'GABAPENTIN', 'PHENOBARBITAL'})",frozenset({'Product use issue'}),0.11111111111111112,55.22222222222222,5,Product use issue,Moderate
0.0008383635144198525,"frozenset({'Product use issue', 'PHENOBARBITAL', 'BACLOFEN'})",3,"frozenset({'PHENOBARBITAL', 'BACLOFEN'})",frozenset({'Product use issue'}),0.10638297872340426,52.87234042553191,5,Product use issue,Moderate
0.0008383635144198525,"frozenset({'VALPROIC ACID', 'RISPERIDONE', 'Neuroleptic malignant syndrome'})",3,"frozenset({'VALPROIC ACID', 'RISPERIDONE'})",frozenset({'Neuroleptic malignant syndrome'}),0.11111111111111112,50.97435897435898,5,Neuroleptic malignant syndrome,Serious
0.0008383635144198525,"frozenset({'TOPIRAMATE', 'Multiple-drug resistance', 'PHENOBARBITAL'})",3,"frozenset({'TOPIRAMATE', 'PHENOBARBITAL'})",frozenset({'Multiple-drug resistance'}),0.2380952380952381,50.714285714285715,5,Multiple-drug resistance,Moderate
0.0008383635144198525,"frozenset({'DULOXETINE', 'Suicidal ideation', 'BACLOFEN'})",3,"frozenset({'DULOXETINE', 'BACLOFEN'})",frozenset({'Suicidal ideation'}),0.2272727272727273,48.409090909090914,5,Suicidal ideation,Moderate
0.0008383635144198525,"frozenset({'VALPROIC ACID', 'Serotonin syndrome', 'PREGABALIN'})",3,"frozenset({'VALPROIC ACID', 'PREGABALIN'})",frozenset({'Serotonin syndrome'}),0.3125,47.78846153846153,5,Serotonin syndrome,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'CEFTRIAXONE', 'Ascites'})",3,"frozenset({'GABAPENTIN', 'CEFTRIAXONE'})",frozenset({'Ascites'}),0.05154639175257732,43.91752577319587,5,Ascites,Moderate
0.0011737089201877935,"frozenset({'GABAPENTIN', 'MELATONIN', 'Ascites'})",3,"frozenset({'GABAPENTIN', 'MELATONIN'})",frozenset({'Ascites'}),0.05147058823529412,43.852941176470594,7,Ascites,Moderate
0.0008383635144198525,"frozenset({'Product prescribing error', 'CLOBAZAM', 'PHENOBARBITAL'})",3,"frozenset({'CLOBAZAM', 'PHENOBARBITAL'})",frozenset({'Product prescribing error'}),0.07042253521126761,42.0,5,Product prescribing error,Moderate
0.0011737089201877935,"frozenset({'Ischaemic stroke', 'LEVETIRACETAM', 'PREGABALIN'})",3,"frozenset({'LEVETIRACETAM', 'PREGABALIN'})",frozenset({'Ischaemic stroke'}),0.16666666666666666,41.416666666666664,7,Ischaemic stroke,Serious
0.0008383635144198525,"frozenset({'DULOXETINE', 'ZOPICLONE', 'Suicidal ideation'})",3,"frozenset({'DULOXETINE', 'ZOPICLONE'})",frozenset({'Suicidal ideation'}),0.17857142857142858,38.035714285714285,5,Suicidal ideation,Moderate
0.0018443997317236754,"frozenset({'Cholelithiasis', 'DIAZEPAM', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Cholelithiasis'}),0.07971014492753624,36.5685618729097,11,Cholelithiasis,Serious
0.0008383635144198525,"frozenset({'CARBAMAZEPINE', 'AMITRIPTYLINE', 'Depressed level of consciousness'})",3,"frozenset({'CARBAMAZEPINE', 'AMITRIPTYLINE'})",frozenset({'Depressed level of consciousness'}),0.12195121951219512,36.36585365853659,5,Depressed level of consciousness,Moderate
0.001006036217303823,"frozenset({'LAMOTRIGINE', 'PRAMIPEXOLE', 'Suicidal ideation'})",3,"frozenset({'LAMOTRIGINE', 'PRAMIPEXOLE'})",frozenset({'Suicidal ideation'}),0.16666666666666669,35.5,6,Suicidal ideation,Moderate
0.0008383635144198525,"frozenset({'Anorectal malformation', 'CLOBAZAM', 'LEVETIRACETAM'})",3,"frozenset({'CLOBAZAM', 'LEVETIRACETAM'})",frozenset({'Anorectal malformation'}),0.029411764705882353,35.08235294117647,5,Anorectal malformation,Serious
0.001006036217303823,"frozenset({'Drug dependence', 'CLOBAZAM', 'BACLOFEN'})",3,"frozenset({'CLOBAZAM', 'BACLOFEN'})",frozenset({'Drug dependence'}),0.1276595744680851,34.6073500967118,6,Drug dependence,Moderate
0.0008383635144198525,"frozenset({'CLOBAZAM', 'VALPROIC ACID', 'Delirium'})",3,"frozenset({'VALPROIC ACID', 'CLOBAZAM'})",frozenset({'Delirium'}),0.0746268656716418,34.23650975889782,5,Delirium,Moderate
0.002012072434607646,"frozenset({'LAMOTRIGINE', 'Toxic optic neuropathy', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Toxic optic neuropathy'}),0.06557377049180328,32.59016393442623,12,Toxic optic neuropathy,Moderate
0.0008383635144198525,"frozenset({'Anorectal malformation', 'LAMOTRIGINE', 'LEVETIRACETAM'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Anorectal malformation'}),0.027322404371584702,32.59016393442623,5,Anorectal malformation,Serious
0.001006036217303823,"frozenset({'Foetal exposure during pregnancy', 'LAMOTRIGINE', 'ZONISAMIDE'})",3,"frozenset({'LAMOTRIGINE', 'ZONISAMIDE'})",frozenset({'Foetal exposure during pregnancy'}),0.20689655172413796,32.471869328493646,6,Foetal exposure during pregnancy,Moderate
0.0008383635144198525,"frozenset({'LAMOTRIGINE', 'DIAZEPAM', 'Drug reaction with eosinophilia and systemic symptoms'})",3,"frozenset({'LAMOTRIGINE', 'DIAZEPAM'})",frozenset({'Drug reaction with eosinophilia and systemic symptoms'}),0.15625,32.133620689655174,5,Drug reaction with eosinophilia and systemic symptoms,Serious
0.0008383635144198525,"frozenset({'NAPROXEN', 'TOPIRAMATE', 'Type 2 diabetes mellitus'})",3,"frozenset({'NAPROXEN', 'TOPIRAMATE'})",frozenset({'Type 2 diabetes mellitus'}),0.03759398496240602,32.03007518796993,5,Type 2 diabetes mellitus,Moderate
0.0018443997317236754,"frozenset({'DIAZEPAM', 'Schizophrenia', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Schizophrenia'}),0.07971014492753624,31.69275362318841,11,Schizophrenia,Serious
0.001006036217303823,"frozenset({'Suicide attempt', 'LAMOTRIGINE', 'PRAMIPEXOLE'})",3,"frozenset({'LAMOTRIGINE', 'PRAMIPEXOLE'})",frozenset({'Suicide attempt'}),0.16666666666666669,31.062500000000004,6,Suicide attempt,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'Drug dependence', 'PHENOBARBITAL'})",3,"frozenset({'GABAPENTIN', 'PHENOBARBITAL'})",frozenset({'Drug dependence'}),0.11111111111111112,30.121212121212125,5,Drug dependence,Moderate
0.0008383635144198525,"frozenset({'Abdominal pain', 'MELATONIN', 'CEFTRIAXONE'})",3,"frozenset({'MELATONIN', 'CEFTRIAXONE'})",frozenset({'Abdominal pain'}),0.0847457627118644,29.730807577268195,5,Abdominal pain,Moderate
0.0011737089201877935,"frozenset({'Pneumonia aspiration', 'LACOSAMIDE', 'CLOBAZAM'})",3,"frozenset({'LACOSAMIDE', 'CLOBAZAM'})",frozenset({'Pneumonia aspiration'}),0.07954545454545454,29.650568181818183,7,Pneumonia aspiration,Moderate
0.0008383635144198525,"frozenset({'TRIHEXYPHENIDYL', 'Somnolence', 'AMANTADINE'})",3,"frozenset({'TRIHEXYPHENIDYL', 'AMANTADINE'})",frozenset({'Somnolence'}),0.25,29.235294117647058,5,Somnolence,Moderate
0.0008383635144198525,"frozenset({'Drug dependence', 'PHENOBARBITAL', 'BACLOFEN'})",3,"frozenset({'PHENOBARBITAL', 'BACLOFEN'})",frozenset({'Drug dependence'}),0.10638297872340426,28.8394584139265,5,Drug dependence,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'Drug dependence', 'CLOBAZAM'})",3,"frozenset({'GABAPENTIN', 'CLOBAZAM'})",frozenset({'Drug dependence'}),0.09615384615384616,26.066433566433567,5,Drug dependence,Moderate
0.002012072434607646,"frozenset({'Condition aggravated', 'LAMOTRIGINE', 'PRAMIPEXOLE'})",3,"frozenset({'LAMOTRIGINE', 'PRAMIPEXOLE'})",frozenset({'Condition aggravated'}),0.33333333333333337,25.81818181818182,12,Condition aggravated,Moderate
0.001006036217303823,"frozenset({'LAMOTRIGINE', 'ZOLPIDEM', 'Suicidal ideation'})",3,"frozenset({'LAMOTRIGINE', 'ZOLPIDEM'})",frozenset({'Suicidal ideation'}),0.11764705882352941,25.058823529411764,6,Suicidal ideation,Moderate
0.0013413816230717639,"frozenset({'GABAPENTIN', 'Abdominal distension', 'MELATONIN'})",3,"frozenset({'GABAPENTIN', 'MELATONIN'})",frozenset({'Abdominal distension'}),0.058823529411764705,25.058823529411764,8,Abdominal distension,Moderate
0.0025150905432595573,"frozenset({'Serotonin syndrome', 'AMITRIPTYLINE', 'PREGABALIN'})",3,"frozenset({'AMITRIPTYLINE', 'PREGABALIN'})",frozenset({'Serotonin syndrome'}),0.15957446808510636,24.402618657937804,15,Serotonin syndrome,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'Product use issue', 'BACLOFEN'})",3,"frozenset({'GABAPENTIN', 'BACLOFEN'})",frozenset({'Product use issue'}),0.047619047619047616,23.666666666666664,5,Product use issue,Moderate
0.0011737089201877935,"frozenset({'Condition aggravated', 'PREDNISOLONE', 'LEVETIRACETAM'})",3,"frozenset({'PREDNISOLONE', 'LEVETIRACETAM'})",frozenset({'Condition aggravated'}),0.30434782608695654,23.57312252964427,7,Condition aggravated,Moderate
0.001006036217303823,"frozenset({'VALPROIC ACID', 'LACOSAMIDE', 'Status epilepticus'})",3,"frozenset({'VALPROIC ACID', 'LACOSAMIDE'})",frozenset({'Status epilepticus'}),0.075,23.542105263157893,6,Status epilepticus,Moderate
0.001006036217303823,"frozenset({'TOPIRAMATE', 'Multiple-drug resistance', 'LEVETIRACETAM'})",3,"frozenset({'TOPIRAMATE', 'LEVETIRACETAM'})",frozenset({'Multiple-drug resistance'}),0.1090909090909091,23.236363636363638,6,Multiple-drug resistance,Moderate
0.0011737089201877935,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM', 'Sudden unexplained death in epilepsy'})",3,"frozenset({'LAMOTRIGINE', 'LEVETIRACETAM'})",frozenset({'Sudden unexplained death in epilepsy'}),0.03825136612021858,22.81311475409836,7,Sudden unexplained death in epilepsy,Moderate
0.0015090543259557343,"frozenset({'PHENYTOIN', 'GABAPENTIN', 'Drug ineffective for unapproved indication'})",3,"frozenset({'PHENYTOIN', 'GABAPENTIN'})",frozenset({'Drug ineffective for unapproved indication'}),0.19999999999999998,22.50566037735849,9,Drug ineffective for unapproved indication,Moderate
0.0013413816230717639,"frozenset({'PHENYTOIN', 'IBUPROFEN', 'Drug ineffective for unapproved indication'})",3,"frozenset({'PHENYTOIN', 'IBUPROFEN'})",frozenset({'Drug ineffective for unapproved indication'}),0.19999999999999998,22.50566037735849,8,Drug ineffective for unapproved indication,Moderate
0.0008383635144198525,"frozenset({'NAPROXEN', 'Abdominal pain upper', 'TOPIRAMATE'})",3,"frozenset({'NAPROXEN', 'TOPIRAMATE'})",frozenset({'Abdominal pain upper'}),0.03759398496240602,22.42105263157895,5,Abdominal pain upper,Moderate
0.0008383635144198525,"frozenset({'Condition aggravated', 'ZOLPIDEM', 'PRAMIPEXOLE'})",3,"frozenset({'ZOLPIDEM', 'PRAMIPEXOLE'})",frozenset({'Condition aggravated'}),0.2631578947368421,20.38277511961722,5,Condition aggravated,Moderate
0.0011737089201877935,"frozenset({'Weight increased', 'TOPIRAMATE', 'RITUXIMAB'})",3,"frozenset({'TOPIRAMATE', 'RITUXIMAB'})",frozenset({'Weight increased'}),0.04093567251461988,20.345029239766077,7,Weight increased,Moderate
0.001006036217303823,"frozenset({'Pleural effusion', 'LAMOTRIGINE', 'TOPIRAMATE'})",3,"frozenset({'LAMOTRIGINE', 'TOPIRAMATE'})",frozenset({'Pleural effusion'}),0.04724409448818898,20.125984251968507,6,Pleural effusion,Serious
0.0008383635144198525,"frozenset({'DIAZEPAM', 'Hepatic enzyme increased', 'RISPERIDONE'})",3,"frozenset({'DIAZEPAM', 'RISPERIDONE'})",frozenset({'Hepatic enzyme increased'}),0.036231884057971016,19.64426877470356,5,Hepatic enzyme increased,Moderate
0.0011737089201877935,"frozenset({'CARBAMAZEPINE', 'AMITRIPTYLINE', 'Fall'})",3,"frozenset({'CARBAMAZEPINE', 'AMITRIPTYLINE'})",frozenset({'Fall'}),0.17073170731707316,19.212149102623098,7,Fall,Serious
0.0008383635144198525,"frozenset({'Drug dependence', 'CLOBAZAM', 'PHENOBARBITAL'})",3,"frozenset({'CLOBAZAM', 'PHENOBARBITAL'})",frozenset({'Drug dependence'}),0.07042253521126761,19.09090909090909,5,Drug dependence,Moderate
0.0008383635144198525,"frozenset({'PHENYTOIN', 'Status epilepticus', 'LEVETIRACETAM'})",3,"frozenset({'PHENYTOIN', 'LEVETIRACETAM'})",frozenset({'Status epilepticus'}),0.058823529411764705,18.46439628482972,5,Status epilepticus,Moderate
0.0018443997317236754,"frozenset({'Foetal exposure during pregnancy', 'LAMOTRIGINE', 'CLOBAZAM'})",3,"frozenset({'LAMOTRIGINE', 'CLOBAZAM'})",frozenset({'Foetal exposure during pregnancy'}),0.11702127659574467,18.366181410974242,11,Foetal exposure during pregnancy,Moderate
0.0008383635144198525,"frozenset({'Suicide attempt', 'LAMOTRIGINE', 'ZOLPIDEM'})",3,"frozenset({'LAMOTRIGINE', 'ZOLPIDEM'})",frozenset({'Suicide attempt'}),0.09803921568627451,18.272058823529413,5,Suicide attempt,Moderate
0.0008383635144198525,"frozenset({'GABAPENTIN', 'Product use issue', 'MELATONIN'})",3,"frozenset({'GABAPENTIN', 'MELATONIN'})",frozenset({'Product use issue'}),0.03676470588235294,18.27205882352941,5,Product use issue,Moderate
